optimizer_type,norm_type,learning_rate,kernel_num,init_type,epoch,avg_loss,epoch_time,total_time,converged,convergence_epoch,accuracy
2,0,0.001,8,1,17,1.03165,3.93013,483.008,0,-1,0.84
2,0,0.001,8,1,18,1.00905,3.84949,483.008,0,-1,0.84
2,0,0.001,8,1,19,0.98773,6.18862,483.008,0,-1,0.84
2,0,0.001,8,1,20,0.967909,5.82746,483.008,0,-1,0.84
2,0,0.001,8,1,21,0.949357,4.42439,483.008,0,-1,0.84
2,0,0.001,8,1,22,0.931832,4.49663,483.008,0,-1,0.84
2,0,0.001,8,1,23,0.915323,7.60059,483.008,0,-1,0.84
2,0,0.001,8,1,24,0.899636,7.61447,483.008,0,-1,0.84
2,0,0.001,8,1,25,0.884733,7.53095,483.008,0,-1,0.84
2,0,0.001,8,1,26,0.870659,7.49193,483.008,0,-1,0.84
2,0,0.001,8,1,27,0.857223,7.4081,483.008,0,-1,0.84
2,0,0.001,8,1,28,0.84437,7.4821,483.008,0,-1,0.84
2,0,0.001,8,1,29,0.832237,7.54393,483.008,0,-1,0.84
2,0,0.001,8,1,30,0.820572,7.99832,483.008,0,-1,0.84
2,0,0.001,8,1,31,0.809479,6.8171,483.008,0,-1,0.84
2,0,0.001,8,1,32,0.798813,3.67903,483.008,0,-1,0.84
2,0,0.001,8,1,33,0.788589,3.61076,483.008,0,-1,0.84
2,0,0.001,8,1,34,0.778808,3.62931,483.008,0,-1,0.84
2,0,0.001,8,1,35,0.769355,3.65267,483.008,0,-1,0.84
2,0,0.001,8,1,36,0.760283,3.63356,483.008,0,-1,0.84
2,0,0.001,8,1,37,0.751507,3.6696,483.008,0,-1,0.84
2,0,0.001,8,1,38,0.743142,3.61245,483.008,0,-1,0.84
2,0,0.001,8,1,39,0.73501,3.63656,483.008,0,-1,0.84
2,0,0.001,8,1,40,0.727181,3.66433,483.008,0,-1,0.84
2,0,0.001,8,1,41,0.719559,3.63,483.008,0,-1,0.84
2,0,0.001,8,1,42,0.712223,3.6783,483.008,0,-1,0.84
2,0,0.001,8,1,43,0.705067,3.67605,483.008,0,-1,0.84
2,0,0.001,8,1,44,0.698178,3.76318,483.008,0,-1,0.84
2,0,0.001,8,1,45,0.691508,3.86299,483.008,0,-1,0.84
2,0,0.001,8,1,46,0.684992,7.0293,483.008,0,-1,0.84
2,0,0.001,8,1,47,0.678657,7.64985,483.008,0,-1,0.84
2,0,0.001,8,1,48,0.672558,4.50636,483.008,0,-1,0.84
2,0,0.001,8,1,49,0.666596,3.99802,483.008,0,-1,0.84
2,0,0.001,8,1,50,0.660783,7.10188,483.008,0,-1,0.84
2,0,0.001,8,1,51,0.655172,7.50345,483.008,0,-1,0.84
2,0,0.001,8,1,52,0.649746,7.70474,483.008,0,-1,0.84
2,0,0.001,8,1,53,0.64436,7.50364,483.008,0,-1,0.84
2,0,0.001,8,1,54,0.639177,7.53532,483.008,0,-1,0.84
2,0,0.001,8,1,55,0.634121,7.90419,483.008,0,-1,0.84
2,0,0.001,8,1,56,0.629174,5.91178,483.008,0,-1,0.84
2,0,0.001,8,1,57,0.624384,3.66282,483.008,0,-1,0.84
2,0,0.001,8,1,58,0.619657,3.72893,483.008,0,-1,0.84
2,0,0.001,8,1,59,0.615109,3.75831,483.008,0,-1,0.84
2,0,0.001,8,1,60,0.610662,3.63675,483.008,0,-1,0.84
2,0,0.001,8,1,61,0.606258,3.63481,483.008,0,-1,0.84
2,0,0.001,8,1,62,0.601999,3.62487,483.008,0,-1,0.84
2,0,0.001,8,1,63,0.597844,3.6257,483.008,0,-1,0.84
2,0,0.001,8,1,64,0.593732,3.6392,483.008,0,-1,0.84
2,0,0.001,8,1,65,0.589723,3.63153,483.008,0,-1,0.84
2,0,0.001,8,1,66,0.585839,3.62314,483.008,0,-1,0.84
2,0,0.001,8,1,67,0.582013,3.60478,483.008,0,-1,0.84
2,0,0.001,8,1,68,0.578264,3.869,483.008,0,-1,0.84
2,0,0.001,8,1,69,0.574598,4.07559,483.008,0,-1,0.84
2,0,0.001,8,1,70,0.571009,7.36826,483.008,0,-1,0.84
2,0,0.001,8,1,71,0.567452,7.61495,483.008,0,-1,0.84
2,0,0.001,8,1,72,0.564039,7.5533,483.008,0,-1,0.84
2,0,0.001,8,1,73,0.560674,7.55245,483.008,0,-1,0.84
2,0,0.001,8,1,74,0.557316,7.45604,483.008,0,-1,0.84
2,0,0.001,8,1,75,0.554095,7.55139,483.008,0,-1,0.84
2,0,0.001,8,1,76,0.550913,7.56379,483.008,0,-1,0.84
2,0,0.001,8,1,77,0.547756,7.50573,483.008,0,-1,0.84
2,0,0.001,8,1,78,0.544701,7.68326,483.008,0,-1,0.84
2,0,0.001,8,1,79,0.541715,4.29328,483.008,0,-1,0.84
2,0,0.001,8,1,80,0.538715,3.70289,483.008,0,-1,0.84
2,0,0.001,8,1,81,0.535835,3.61425,483.008,0,-1,0.84
2,0,0.001,8,1,82,0.532961,3.58314,483.008,0,-1,0.84
2,0,0.001,8,1,83,0.530182,3.64868,483.008,0,-1,0.84
2,0,0.001,8,1,84,0.527407,3.64324,483.008,0,-1,0.84
2,0,0.001,8,1,85,0.524706,3.67852,483.008,0,-1,0.84
2,0,0.001,8,1,86,0.522047,3.61394,483.008,0,-1,0.84
2,0,0.001,8,1,87,0.519432,3.61684,483.008,0,-1,0.84
2,0,0.001,8,1,88,0.516843,3.66628,483.008,0,-1,0.84
2,0,0.001,8,1,89,0.514318,3.61759,483.008,0,-1,0.84
2,0,0.001,8,1,90,0.511841,3.57711,483.008,0,-1,0.84
2,0,0.001,8,1,91,0.509383,3.66774,483.008,0,-1,0.84
2,0,0.001,8,1,92,0.506993,3.61244,483.008,0,-1,0.84
2,0,0.001,8,1,93,0.504586,3.57606,483.008,0,-1,0.84
2,0,0.001,8,1,94,0.502271,3.60293,483.008,0,-1,0.84
2,0,0.001,8,1,95,0.499951,3.58484,483.008,0,-1,0.84
2,0,0.001,8,1,96,0.497704,3.62658,483.008,0,-1,0.84
2,0,0.001,8,1,97,0.495482,3.58557,483.008,0,-1,0.84
2,0,0.001,8,1,98,0.49327,3.59222,483.008,0,-1,0.84
2,0,0.001,8,1,99,0.491106,3.67177,483.008,0,-1,0.84
2,0,0.001,8,1,100,0.48898,3.6909,483.008,0,-1,0.84
3,0,0.01,4,1,1,0.858633,1.698,294.384,1,72,0.89
3,0,0.01,4,1,2,0.393012,1.58329,294.384,1,72,0.89
3,0,0.01,4,1,3,0.33544,1.54036,294.384,1,72,0.89
3,0,0.01,4,1,4,0.281947,1.56932,294.384,1,72,0.89
3,0,0.01,4,1,5,0.275607,1.54564,294.384,1,72,0.89
3,0,0.01,4,1,6,0.227159,3.25483,294.384,1,72,0.89
3,0,0.01,4,1,7,0.219269,2.84735,294.384,1,72,0.89
3,0,0.01,4,1,8,0.202304,1.47486,294.384,1,72,0.89
3,0,0.01,4,1,9,0.188989,1.53366,294.384,1,72,0.89
3,0,0.01,4,1,10,0.165294,1.4932,294.384,1,72,0.89
3,0,0.01,4,1,11,0.178633,1.46568,294.384,1,72,0.89
3,0,0.01,4,1,12,0.13499,1.49873,294.384,1,72,0.89
3,0,0.01,4,1,13,0.142382,1.47237,294.384,1,72,0.89
3,0,0.01,4,1,14,0.133589,1.52865,294.384,1,72,0.89
3,0,0.01,4,1,15,0.144256,1.49476,294.384,1,72,0.89
3,0,0.01,4,1,16,0.145257,1.51554,294.384,1,72,0.89
3,0,0.01,4,1,17,0.137907,1.60546,294.384,1,72,0.89
3,0,0.01,4,1,18,0.115519,1.58571,294.384,1,72,0.89
3,0,0.01,4,1,19,0.123333,1.50981,294.384,1,72,0.89
3,0,0.01,4,1,20,0.0800066,1.48494,294.384,1,72,0.89
3,0,0.01,4,1,21,0.106626,3.10463,294.384,1,72,0.89
3,0,0.01,4,1,22,0.0948995,3.48335,294.384,1,72,0.89
3,0,0.01,4,1,23,0.151251,3.44822,294.384,1,72,0.89
3,0,0.01,4,1,24,0.139625,3.52461,294.384,1,72,0.89
3,0,0.01,4,1,25,0.0552454,3.1746,294.384,1,72,0.89
3,0,0.01,4,1,26,0.124527,3.18162,294.384,1,72,0.89
3,0,0.01,4,1,27,0.0824329,3.14472,294.384,1,72,0.89
3,0,0.01,4,1,28,0.0967757,3.23621,294.384,1,72,0.89
3,0,0.01,4,1,29,0.072057,3.1723,294.384,1,72,0.89
3,0,0.01,4,1,30,0.123338,3.10791,294.384,1,72,0.89
3,0,0.01,4,1,31,0.0625828,3.25884,294.384,1,72,0.89
3,0,0.01,4,1,32,0.128569,3.18679,294.384,1,72,0.89
3,0,0.01,4,1,33,0.0859771,3.18539,294.384,1,72,0.89
3,0,0.01,4,1,34,0.136662,3.37673,294.384,1,72,0.89
3,0,0.01,4,1,35,0.0824581,3.22621,294.384,1,72,0.89
3,0,0.01,4,1,36,0.0520684,3.14564,294.384,1,72,0.89
3,0,0.01,4,1,37,0.0947076,3.10124,294.384,1,72,0.89
3,0,0.01,4,1,38,0.0783883,3.15828,294.384,1,72,0.89
3,0,0.01,4,1,39,0.153022,3.13491,294.384,1,72,0.89
3,0,0.01,4,1,40,0.103226,3.75878,294.384,1,72,0.89
3,0,0.01,4,1,41,0.111603,3.83283,294.384,1,72,0.89
3,0,0.01,4,1,42,0.0761281,3.78855,294.384,1,72,0.89
3,0,0.01,4,1,43,0.0995634,3.11049,294.384,1,72,0.89
3,0,0.01,4,1,44,0.148693,3.29654,294.384,1,72,0.89
3,0,0.01,4,1,45,0.110275,3.39905,294.384,1,72,0.89
3,0,0.01,4,1,46,0.096076,3.35937,294.384,1,72,0.89
3,0,0.01,4,1,47,0.0530613,3.38213,294.384,1,72,0.89
3,0,0.01,4,1,48,0.0862471,3.18204,294.384,1,72,0.89
3,0,0.01,4,1,49,0.102411,3.12595,294.384,1,72,0.89
3,0,0.01,4,1,50,0.080441,3.04028,294.384,1,72,0.89
3,0,0.01,4,1,51,0.116437,2.98662,294.384,1,72,0.89
3,0,0.01,4,1,52,0.0607117,3.09899,294.384,1,72,0.89
3,0,0.01,4,1,53,0.035312,3.2093,294.384,1,72,0.89
3,0,0.01,4,1,54,0.0647702,3.23277,294.384,1,72,0.89
3,0,0.01,4,1,55,0.0692078,3.15415,294.384,1,72,0.89
3,0,0.01,4,1,56,0.0267538,3.31964,294.384,1,72,0.89
3,0,0.01,4,1,57,0.017487,3.17425,294.384,1,72,0.89
3,0,0.01,4,1,58,0.0214916,3.21436,294.384,1,72,0.89
3,0,0.01,4,1,59,0.0376634,3.19179,294.384,1,72,0.89
3,0,0.01,4,1,60,0.0981129,3.18167,294.384,1,72,0.89
3,0,0.01,4,1,61,0.0447507,3.18438,294.384,1,72,0.89
3,0,0.01,4,1,62,0.0436794,3.18592,294.384,1,72,0.89
3,0,0.01,4,1,63,0.0444543,3.22925,294.384,1,72,0.89
3,0,0.01,4,1,64,0.0219913,3.19275,294.384,1,72,0.89
3,0,0.01,4,1,65,0.0480868,3.08064,294.384,1,72,0.89
3,0,0.01,4,1,66,0.0808656,3.29437,294.384,1,72,0.89
3,0,0.01,4,1,67,0.0552434,3.18522,294.384,1,72,0.89
3,0,0.01,4,1,68,0.0446755,3.25313,294.384,1,72,0.89
3,0,0.01,4,1,69,0.0542063,3.40152,294.384,1,72,0.89
3,0,0.01,4,1,70,0.0718841,3.25622,294.384,1,72,0.89
3,0,0.01,4,1,71,0.0552374,3.20444,294.384,1,72,0.89
3,0,0.01,4,1,72,0.00857572,3.22458,294.384,1,72,0.89
3,0,0.01,4,1,73,0.0837175,3.20483,294.384,1,72,0.89
3,0,0.01,4,1,74,0.0450385,3.2904,294.384,1,72,0.89
3,0,0.01,4,1,75,0.0479164,3.30025,294.384,1,72,0.89
3,0,0.01,4,1,76,0.0579987,3.21394,294.384,1,72,0.89
3,0,0.01,4,1,77,0.019274,3.29264,294.384,1,72,0.89
3,0,0.01,4,1,78,0.0997793,3.28023,294.384,1,72,0.89
3,0,0.01,4,1,79,0.0197125,3.2075,294.384,1,72,0.89
3,0,0.01,4,1,80,0.00567357,3.27336,294.384,1,72,0.89
3,0,0.01,4,1,81,0.0385401,3.29129,294.384,1,72,0.89
3,0,0.01,4,1,82,0.0539926,3.29658,294.384,1,72,0.89
3,0,0.01,4,1,83,0.0511627,3.31452,294.384,1,72,0.89
3,0,0.01,4,1,84,0.00400312,3.23737,294.384,1,72,0.89
3,0,0.01,4,1,85,0.0337186,3.194,294.384,1,72,0.89
3,0,0.01,4,1,86,0.0352168,3.40016,294.384,1,72,0.89
3,0,0.01,4,1,87,0.0157541,3.26388,294.384,1,72,0.89
3,0,0.01,4,1,88,0.0105222,3.226,294.384,1,72,0.89
3,0,0.01,4,1,89,0.0151676,3.23536,294.384,1,72,0.89
3,0,0.01,4,1,90,0.0316261,3.29914,294.384,1,72,0.89
3,0,0.01,4,1,91,0.0232659,3.25469,294.384,1,72,0.89
3,0,0.01,4,1,92,0.032969,3.238,294.384,1,72,0.89
3,0,0.01,4,1,93,0.0184458,3.3083,294.384,1,72,0.89
3,0,0.01,4,1,94,0.0344358,3.20195,294.384,1,72,0.89
3,0,0.01,4,1,95,0.055797,3.20928,294.384,1,72,0.89
3,0,0.01,4,1,96,0.0220023,3.29036,294.384,1,72,0.89
3,0,0.01,4,1,97,0.00630564,3.3737,294.384,1,72,0.89
3,0,0.01,4,1,98,0.0455623,3.21245,294.384,1,72,0.89
3,0,0.01,4,1,99,0.019872,3.23354,294.384,1,72,0.89
3,0,0.01,4,1,100,0.00281041,3.2765,294.384,1,72,0.89
3,0,0.01,8,1,1,0.976118,8.72742,507.706,1,32,0.85
3,0,0.01,8,1,2,0.484739,8.53039,507.706,1,32,0.85
3,0,0.01,8,1,3,0.340826,8.37547,507.706,1,32,0.85
3,0,0.01,8,1,4,0.278472,8.54274,507.706,1,32,0.85
3,0,0.01,8,1,5,0.241059,8.16037,507.706,1,32,0.85
3,0,0.01,8,1,6,0.169764,8.05985,507.706,1,32,0.85
3,0,0.01,8,1,7,0.158525,8.00101,507.706,1,32,0.85
3,0,0.01,8,1,8,0.189462,8.08903,507.706,1,32,0.85
3,0,0.01,8,1,9,0.120347,8.07878,507.706,1,32,0.85
3,0,0.01,8,1,10,0.128972,8.29463,507.706,1,32,0.85
3,0,0.01,8,1,11,0.119061,5.06089,507.706,1,32,0.85
3,0,0.01,8,1,12,0.0550639,5.00225,507.706,1,32,0.85
3,0,0.01,8,1,13,0.126533,8.15346,507.706,1,32,0.85
3,0,0.01,8,1,14,0.0234723,7.82595,507.706,1,32,0.85
3,0,0.01,8,1,15,0.070314,8.24118,507.706,1,32,0.85
3,0,0.01,8,1,16,0.0576089,8.00959,507.706,1,32,0.85
3,0,0.01,8,1,17,0.021667,7.97266,507.706,1,32,0.85
3,0,0.01,8,1,18,0.0555058,8.34255,507.706,1,32,0.85
3,0,0.01,8,1,19,0.051606,7.79268,507.706,1,32,0.85
3,0,0.01,8,1,20,0.0287534,8.28882,507.706,1,32,0.85
3,0,0.01,8,1,21,0.0962763,7.87427,507.706,1,32,0.85
3,0,0.01,8,1,22,0.0510154,7.92284,507.706,1,32,0.85
3,0,0.01,8,1,23,0.0257304,8.02138,507.706,1,32,0.85
3,0,0.01,8,1,24,0.0218309,7.99151,507.706,1,32,0.85
3,0,0.01,8,1,25,0.0350872,8.0873,507.706,1,32,0.85
3,0,0.01,8,1,26,0.0779593,8.03408,507.706,1,32,0.85
3,0,0.01,8,1,27,0.0338283,7.8338,507.706,1,32,0.85
3,0,0.01,8,1,28,0.0410748,8.10184,507.706,1,32,0.85
3,0,0.01,8,1,29,0.0464121,5.67668,507.706,1,32,0.85
3,0,0.01,8,1,30,0.015104,3.20955,507.706,1,32,0.85
3,0,0.01,8,1,31,0.0262906,3.30194,507.706,1,32,0.85
3,0,0.01,8,1,32,0.00969428,3.5767,507.706,1,32,0.85
3,0,0.01,8,1,33,0.0200837,4.24724,507.706,1,32,0.85
3,0,0.01,8,1,34,2.99721e-07,4.5143,507.706,1,32,0.85
3,0,0.01,8,1,35,-9.99665e-09,3.71162,507.706,1,32,0.85
3,0,0.01,8,1,36,-9.99997e-09,3.57105,507.706,1,32,0.85
3,0,0.01,8,1,37,-9.99998e-09,3.62927,507.706,1,32,0.85
3,0,0.01,8,1,38,-9.99998e-09,3.69306,507.706,1,32,0.85
3,0,0.01,8,1,39,-9.99998e-09,3.72157,507.706,1,32,0.85
3,0,0.01,8,1,40,-9.99999e-09,3.53375,507.706,1,32,0.85
3,0,0.01,8,1,41,-9.99999e-09,3.68349,507.706,1,32,0.85
3,0,0.01,8,1,42,-9.99999e-09,3.60948,507.706,1,32,0.85
3,0,0.01,8,1,43,-9.99999e-09,3.57662,507.706,1,32,0.85
3,0,0.01,8,1,44,-9.99999e-09,3.68358,507.706,1,32,0.85
3,0,0.01,8,1,45,-9.99999e-09,3.66537,507.706,1,32,0.85
3,0,0.01,8,1,46,-9.99999e-09,4.9824,507.706,1,32,0.85
3,0,0.01,8,1,47,-9.99999e-09,3.89332,507.706,1,32,0.85
3,0,0.01,8,1,48,-9.99999e-09,4.07326,507.706,1,32,0.85
3,0,0.01,8,1,49,-9.99999e-09,3.84616,507.706,1,32,0.85
3,0,0.01,8,1,50,-9.99999e-09,3.80139,507.706,1,32,0.85
3,0,0.01,8,1,51,-9.99999e-09,4.06207,507.706,1,32,0.85
3,0,0.01,8,1,52,-9.99999e-09,3.81538,507.706,1,32,0.85
3,0,0.01,8,1,53,-9.99999e-09,3.88805,507.706,1,32,0.85
3,0,0.01,8,1,54,-9.99999e-09,3.72804,507.706,1,32,0.85
3,0,0.01,8,1,55,-9.99999e-09,3.64314,507.706,1,32,0.85
3,0,0.01,8,1,56,-9.99999e-09,3.74494,507.706,1,32,0.85
3,0,0.01,8,1,57,-9.99999e-09,3.77399,507.706,1,32,0.85
3,0,0.01,8,1,58,-9.99999e-09,3.69582,507.706,1,32,0.85
3,0,0.01,8,1,59,-1e-08,3.98146,507.706,1,32,0.85
3,0,0.01,8,1,60,-1e-08,3.74757,507.706,1,32,0.85
3,0,0.01,8,1,61,-1e-08,3.68682,507.706,1,32,0.85
3,0,0.01,8,1,62,-1e-08,3.54971,507.706,1,32,0.85
3,0,0.01,8,1,63,-1e-08,3.7032,507.706,1,32,0.85
3,0,0.01,8,1,64,-1e-08,3.79506,507.706,1,32,0.85
3,0,0.01,8,1,65,-1e-08,3.84281,507.706,1,32,0.85
3,0,0.01,8,1,66,-1e-08,4.88611,507.706,1,32,0.85
3,0,0.01,8,1,67,-1e-08,6.53685,507.706,1,32,0.85
3,0,0.01,8,1,68,-1e-08,3.96754,507.706,1,32,0.85
3,0,0.01,8,1,69,-1e-08,4.51422,507.706,1,32,0.85
3,0,0.01,8,1,70,-1e-08,4.45563,507.706,1,32,0.85
3,0,0.01,8,1,71,-1e-08,4.56395,507.706,1,32,0.85
3,0,0.01,8,1,72,-1e-08,4.23317,507.706,1,32,0.85
3,0,0.01,8,1,73,-1e-08,4.66004,507.706,1,32,0.85
3,0,0.01,8,1,74,-1e-08,4.23937,507.706,1,32,0.85
3,0,0.01,8,1,75,-1e-08,3.53009,507.706,1,32,0.85
3,0,0.01,8,1,76,-1e-08,3.45709,507.706,1,32,0.85
3,0,0.01,8,1,77,-1e-08,3.47329,507.706,1,32,0.85
3,0,0.01,8,1,78,-1e-08,3.53686,507.706,1,32,0.85
3,0,0.01,8,1,79,-1e-08,3.74161,507.706,1,32,0.85
3,0,0.01,8,1,80,-1e-08,3.64006,507.706,1,32,0.85
3,0,0.01,8,1,81,-1e-08,3.65493,507.706,1,32,0.85
3,0,0.01,8,1,82,-1e-08,3.70758,507.706,1,32,0.85
3,0,0.01,8,1,83,-1e-08,3.58868,507.706,1,32,0.85
3,0,0.01,8,1,84,-1e-08,3.65947,507.706,1,32,0.85
3,0,0.01,8,1,85,-1e-08,3.87434,507.706,1,32,0.85
3,0,0.01,8,1,86,-1e-08,5.79198,507.706,1,32,0.85
3,0,0.01,8,1,87,-1e-08,3.90933,507.706,1,32,0.85
3,0,0.01,8,1,88,-1e-08,3.96117,507.706,1,32,0.85
3,0,0.01,8,1,89,-1e-08,4.22176,507.706,1,32,0.85
3,0,0.01,8,1,90,-1e-08,4.38119,507.706,1,32,0.85
3,0,0.01,8,1,91,-1e-08,5.61728,507.706,1,32,0.85
3,0,0.01,8,1,92,-1e-08,4.6582,507.706,1,32,0.85
3,0,0.01,8,1,93,-1e-08,3.98398,507.706,1,32,0.85
3,0,0.01,8,1,94,-1e-08,3.756,507.706,1,32,0.85
3,0,0.01,8,1,95,-1e-08,3.7702,507.706,1,32,0.85
3,0,0.01,8,1,96,-1e-08,3.56125,507.706,1,32,0.85
3,0,0.01,8,1,97,-1e-08,3.58829,507.706,1,32,0.85
3,0,0.01,8,1,98,-1e-08,3.86639,507.706,1,32,0.85
3,0,0.01,8,1,99,-1e-08,3.55614,507.706,1,32,0.85
3,0,0.01,8,1,100,-1e-08,3.71859,507.706,1,32,0.85
3,0,0.001,4,1,1,1.47504,1.48616,160.587,1,63,0.86
3,0,0.001,4,1,2,0.596949,1.48143,160.587,1,63,0.86
3,0,0.001,4,1,3,0.414636,1.4195,160.587,1,63,0.86
3,0,0.001,4,1,4,0.346728,1.38976,160.587,1,63,0.86
3,0,0.001,4,1,5,0.288019,1.35538,160.587,1,63,0.86
3,0,0.001,4,1,6,0.26395,1.41114,160.587,1,63,0.86
3,0,0.001,4,1,7,0.234552,1.3161,160.587,1,63,0.86
3,0,0.001,4,1,8,0.217003,1.3415,160.587,1,63,0.86
3,0,0.001,4,1,9,0.192185,1.32947,160.587,1,63,0.86
3,0,0.001,4,1,10,0.165488,1.36718,160.587,1,63,0.86
3,0,0.001,4,1,11,0.163374,1.39327,160.587,1,63,0.86
3,0,0.001,4,1,12,0.162792,1.35028,160.587,1,63,0.86
3,0,0.001,4,1,13,0.137752,1.5336,160.587,1,63,0.86
3,0,0.001,4,1,14,0.129892,1.4493,160.587,1,63,0.86
3,0,0.001,4,1,15,0.118071,1.42831,160.587,1,63,0.86
3,0,0.001,4,1,16,0.112804,1.40722,160.587,1,63,0.86
3,0,0.001,4,1,17,0.123341,1.38403,160.587,1,63,0.86
3,0,0.001,4,1,18,0.109576,1.3666,160.587,1,63,0.86
3,0,0.001,4,1,19,0.100703,1.48878,160.587,1,63,0.86
3,0,0.001,4,1,20,0.0902241,1.46716,160.587,1,63,0.86
3,0,0.001,4,1,21,0.0722728,1.45575,160.587,1,63,0.86
3,0,0.001,4,1,22,0.0816867,1.41364,160.587,1,63,0.86
3,0,0.001,4,1,23,0.0736642,1.47031,160.587,1,63,0.86
3,0,0.001,4,1,24,0.0621851,1.38585,160.587,1,63,0.86
3,0,0.001,4,1,25,0.0606837,1.54462,160.587,1,63,0.86
3,0,0.001,4,1,26,0.050696,1.45845,160.587,1,63,0.86
3,0,0.001,4,1,27,0.0660736,1.63966,160.587,1,63,0.86
3,0,0.001,4,1,28,0.0530375,1.88885,160.587,1,63,0.86
3,0,0.001,4,1,29,0.0592357,2.13563,160.587,1,63,0.86
3,0,0.001,4,1,30,0.0655379,1.89228,160.587,1,63,0.86
3,0,0.001,4,1,31,0.0615683,1.56852,160.587,1,63,0.86
3,0,0.001,4,1,32,0.0425542,1.72248,160.587,1,63,0.86
3,0,0.001,4,1,33,0.0522638,1.82616,160.587,1,63,0.86
3,0,0.001,4,1,34,0.0517232,1.92916,160.587,1,63,0.86
3,0,0.001,4,1,35,0.0531234,1.82313,160.587,1,63,0.86
3,0,0.001,4,1,36,0.0449063,1.76822,160.587,1,63,0.86
3,0,0.001,4,1,37,0.0503468,1.89327,160.587,1,63,0.86
3,0,0.001,4,1,38,0.0556844,1.64393,160.587,1,63,0.86
3,0,0.001,4,1,39,0.0447204,1.88184,160.587,1,63,0.86
3,0,0.001,4,1,40,0.0466435,1.75672,160.587,1,63,0.86
3,0,0.001,4,1,41,0.0468368,1.59514,160.587,1,63,0.86
3,0,0.001,4,1,42,0.0354655,1.83314,160.587,1,63,0.86
3,0,0.001,4,1,43,0.0368777,1.6623,160.587,1,63,0.86
3,0,0.001,4,1,44,0.0322898,1.61702,160.587,1,63,0.86
3,0,0.001,4,1,45,0.0320349,1.6417,160.587,1,63,0.86
3,0,0.001,4,1,46,0.0292987,1.57454,160.587,1,63,0.86
3,0,0.001,4,1,47,0.0236433,1.58751,160.587,1,63,0.86
3,0,0.001,4,1,48,0.0374253,1.7224,160.587,1,63,0.86
3,0,0.001,4,1,49,0.029081,1.84872,160.587,1,63,0.86
3,0,0.001,4,1,50,0.0301442,1.61092,160.587,1,63,0.86
3,0,0.001,4,1,51,0.02862,1.86864,160.587,1,63,0.86
3,0,0.001,4,1,52,0.0182615,1.85001,160.587,1,63,0.86
3,0,0.001,4,1,53,0.0254127,1.7051,160.587,1,63,0.86
3,0,0.001,4,1,54,0.0245471,1.6956,160.587,1,63,0.86
3,0,0.001,4,1,55,0.0241742,1.59881,160.587,1,63,0.86
3,0,0.001,4,1,56,0.0193563,1.91726,160.587,1,63,0.86
3,0,0.001,4,1,57,0.0234956,1.71034,160.587,1,63,0.86
3,0,0.001,4,1,58,0.0144614,1.83407,160.587,1,63,0.86
3,0,0.001,4,1,59,0.0192413,1.56212,160.587,1,63,0.86
3,0,0.001,4,1,60,0.0130189,1.66509,160.587,1,63,0.86
3,0,0.001,4,1,61,0.0166847,1.60222,160.587,1,63,0.86
3,0,0.001,4,1,62,0.0153825,1.64926,160.587,1,63,0.86
3,0,0.001,4,1,63,0.00679246,1.56478,160.587,1,63,0.86
3,0,0.001,4,1,64,0.0109223,1.57842,160.587,1,63,0.86
3,0,0.001,4,1,65,0.00757716,1.50851,160.587,1,63,0.86
3,0,0.001,4,1,66,0.00625553,1.45351,160.587,1,63,0.86
3,0,0.001,4,1,67,0.0064717,1.52021,160.587,1,63,0.86
3,0,0.001,4,1,68,0.0150557,1.60522,160.587,1,63,0.86
3,0,0.001,4,1,69,0.00204653,1.55484,160.587,1,63,0.86
3,0,0.001,4,1,70,0.00359837,1.55788,160.587,1,63,0.86
3,0,0.001,4,1,71,0.00202338,1.50395,160.587,1,63,0.86
3,0,0.001,4,1,72,0.00414955,1.50933,160.587,1,63,0.86
3,0,0.001,4,1,73,0.00129404,1.80761,160.587,1,63,0.86
3,0,0.001,4,1,74,0.000837837,1.88557,160.587,1,63,0.86
3,0,0.001,4,1,75,0.00314514,1.68321,160.587,1,63,0.86
3,0,0.001,4,1,76,0.00140632,1.72851,160.587,1,63,0.86
3,0,0.001,4,1,77,0.00348405,1.58308,160.587,1,63,0.86
3,0,0.001,4,1,78,0.00103244,1.57214,160.587,1,63,0.86
3,0,0.001,4,1,79,0.00353033,1.53488,160.587,1,63,0.86
3,0,0.001,4,1,80,0.00352694,1.52118,160.587,1,63,0.86
3,0,0.001,4,1,81,0.00431564,1.57324,160.587,1,63,0.86
3,0,0.001,4,1,82,0.0180471,1.56028,160.587,1,63,0.86
3,0,0.001,4,1,83,0.0010161,1.52714,160.587,1,63,0.86
3,0,0.001,4,1,84,0.000162636,1.65427,160.587,1,63,0.86
3,0,0.001,4,1,85,0.00167739,1.55525,160.587,1,63,0.86
3,0,0.001,4,1,86,0.00125948,1.51946,160.587,1,63,0.86
3,0,0.001,4,1,87,0.0002505,1.61694,160.587,1,63,0.86
3,0,0.001,4,1,88,0.00101107,1.64589,160.587,1,63,0.86
3,0,0.001,4,1,89,0.00375319,1.72123,160.587,1,63,0.86
3,0,0.001,4,1,90,0.00082346,1.55161,160.587,1,63,0.86
3,0,0.001,4,1,91,0.00203259,1.41735,160.587,1,63,0.86
3,0,0.001,4,1,92,0.0174423,1.46809,160.587,1,63,0.86
3,0,0.001,4,1,93,0.00661819,1.64139,160.587,1,63,0.86
